frame_number,timestamp,health_index,unhealthy_ratio_percent,health_status
435,2026-01-09 10:12:31.630,0.09,99.91,Unhealthy
436,2026-01-09 10:12:31.671,0.09,99.91,Unhealthy
437,2026-01-09 10:12:31.708,0.09,99.91,Unhealthy
438,2026-01-09 10:12:31.743,0.08,99.92,Unhealthy
439,2026-01-09 10:12:31.787,0.09,99.91,Unhealthy
440,2026-01-09 10:12:31.824,0.10,99.90,Unhealthy
441,2026-01-09 10:12:31.866,0.09,99.91,Unhealthy
442,2026-01-09 10:12:31.902,0.09,99.91,Unhealthy
443,2026-01-09 10:12:31.938,0.09,99.91,Unhealthy
444,2026-01-09 10:12:31.986,0.09,99.91,Unhealthy
445,2026-01-09 10:12:32.029,0.09,99.91,Unhealthy
446,2026-01-09 10:12:32.068,0.10,99.90,Unhealthy
447,2026-01-09 10:12:32.109,0.09,99.91,Unhealthy
448,2026-01-09 10:12:32.153,0.08,99.92,Unhealthy
449,2026-01-09 10:12:32.195,0.09,99.91,Unhealthy
450,2026-01-09 10:12:32.239,0.10,99.90,Unhealthy
451,2026-01-09 10:12:32.283,0.10,99.90,Unhealthy
452,2026-01-09 10:12:32.323,0.10,99.90,Unhealthy
453,2026-01-09 10:12:32.369,0.08,99.92,Unhealthy
454,2026-01-09 10:12:32.409,0.09,99.91,Unhealthy
455,2026-01-09 10:12:32.448,0.08,99.92,Unhealthy
456,2026-01-09 10:12:32.485,0.09,99.91,Unhealthy
457,2026-01-09 10:12:32.521,0.09,99.91,Unhealthy
458,2026-01-09 10:12:32.567,0.09,99.91,Unhealthy
459,2026-01-09 10:12:32.608,0.09,99.91,Unhealthy
460,2026-01-09 10:12:32.647,0.08,99.92,Unhealthy
461,2026-01-09 10:12:32.682,0.09,99.91,Unhealthy
462,2026-01-09 10:12:32.718,0.09,99.91,Unhealthy
463,2026-01-09 10:12:32.754,0.09,99.91,Unhealthy
464,2026-01-09 10:12:32.790,0.09,99.91,Unhealthy
465,2026-01-09 10:12:32.829,0.09,99.91,Unhealthy
466,2026-01-09 10:12:32.870,0.09,99.91,Unhealthy
467,2026-01-09 10:12:32.906,0.09,99.91,Unhealthy
468,2026-01-09 10:12:32.951,0.10,99.90,Unhealthy
469,2026-01-09 10:12:32.992,0.10,99.90,Unhealthy
470,2026-01-09 10:12:33.039,0.09,99.91,Unhealthy
471,2026-01-09 10:12:33.083,0.11,99.89,Unhealthy
472,2026-01-09 10:12:33.122,0.10,99.90,Unhealthy
473,2026-01-09 10:12:33.161,0.09,99.91,Unhealthy
474,2026-01-09 10:12:33.200,0.09,99.91,Unhealthy
475,2026-01-09 10:12:33.244,0.08,99.92,Unhealthy
476,2026-01-09 10:12:33.278,0.07,99.93,Unhealthy
477,2026-01-09 10:12:33.320,0.08,99.92,Unhealthy
478,2026-01-09 10:12:33.358,0.08,99.92,Unhealthy
479,2026-01-09 10:12:33.398,0.08,99.92,Unhealthy
480,2026-01-09 10:12:33.448,0.09,99.91,Unhealthy
481,2026-01-09 10:12:33.490,0.09,99.91,Unhealthy
482,2026-01-09 10:12:33.534,0.08,99.92,Unhealthy
483,2026-01-09 10:12:33.571,0.07,99.93,Unhealthy
484,2026-01-09 10:12:33.610,0.06,99.94,Unhealthy
485,2026-01-09 10:12:33.652,0.06,99.94,Unhealthy
486,2026-01-09 10:12:33.691,0.07,99.93,Unhealthy
487,2026-01-09 10:12:33.737,0.09,99.91,Unhealthy
488,2026-01-09 10:12:33.786,0.09,99.91,Unhealthy
489,2026-01-09 10:12:34.414,0.09,99.91,Unhealthy
490,2026-01-09 10:12:34.556,0.07,99.93,Unhealthy
491,2026-01-09 10:12:34.601,0.08,99.92,Unhealthy
492,2026-01-09 10:12:34.638,0.07,99.93,Unhealthy
493,2026-01-09 10:12:34.678,0.07,99.93,Unhealthy
494,2026-01-09 10:12:34.713,0.09,99.91,Unhealthy
495,2026-01-09 10:12:34.758,0.09,99.91,Unhealthy
496,2026-01-09 10:12:34.803,0.09,99.91,Unhealthy
497,2026-01-09 10:12:34.845,0.07,99.93,Unhealthy
498,2026-01-09 10:12:34.889,0.07,99.93,Unhealthy
499,2026-01-09 10:12:34.933,0.08,99.92,Unhealthy
500,2026-01-09 10:12:34.974,0.09,99.91,Unhealthy
501,2026-01-09 10:12:35.016,0.10,99.90,Unhealthy
502,2026-01-09 10:12:35.060,0.09,99.91,Unhealthy
503,2026-01-09 10:12:35.103,0.07,99.93,Unhealthy
504,2026-01-09 10:12:35.142,0.10,99.90,Unhealthy
505,2026-01-09 10:12:35.184,0.08,99.92,Unhealthy
506,2026-01-09 10:12:35.231,0.08,99.92,Unhealthy
507,2026-01-09 10:12:35.272,0.09,99.91,Unhealthy
508,2026-01-09 10:12:35.308,0.08,99.92,Unhealthy
509,2026-01-09 10:12:35.350,0.08,99.92,Unhealthy
510,2026-01-09 10:12:35.396,0.23,99.77,Unhealthy
511,2026-01-09 10:12:35.435,0.18,99.82,Unhealthy
512,2026-01-09 10:12:35.479,0.18,99.82,Unhealthy
513,2026-01-09 10:12:35.520,0.16,99.84,Unhealthy
514,2026-01-09 10:12:35.555,0.17,99.83,Unhealthy
515,2026-01-09 10:12:35.596,0.18,99.82,Unhealthy
516,2026-01-09 10:12:35.643,0.20,99.80,Unhealthy
517,2026-01-09 10:12:35.685,0.20,99.80,Unhealthy
518,2026-01-09 10:12:35.729,0.20,99.80,Unhealthy
519,2026-01-09 10:12:35.768,0.20,99.80,Unhealthy
520,2026-01-09 10:12:35.812,0.20,99.80,Unhealthy
521,2026-01-09 10:12:35.850,0.19,99.81,Unhealthy
522,2026-01-09 10:12:35.899,0.17,99.83,Unhealthy
523,2026-01-09 10:12:35.938,0.17,99.83,Unhealthy
524,2026-01-09 10:12:35.977,0.17,99.83,Unhealthy
525,2026-01-09 10:12:36.018,0.17,99.83,Unhealthy
526,2026-01-09 10:12:36.056,0.17,99.83,Unhealthy
527,2026-01-09 10:12:36.094,0.19,99.81,Unhealthy
528,2026-01-09 10:12:36.138,0.19,99.81,Unhealthy
529,2026-01-09 10:12:36.185,0.16,99.84,Unhealthy
530,2026-01-09 10:12:36.222,0.16,99.84,Unhealthy
531,2026-01-09 10:12:36.269,0.18,99.82,Unhealthy
532,2026-01-09 10:12:36.306,0.14,99.86,Unhealthy
533,2026-01-09 10:12:36.350,0.14,99.86,Unhealthy
534,2026-01-09 10:12:36.399,0.13,99.87,Unhealthy
535,2026-01-09 10:12:36.436,0.12,99.88,Unhealthy
536,2026-01-09 10:12:36.478,0.13,99.87,Unhealthy
537,2026-01-09 10:12:36.522,0.12,99.88,Unhealthy
538,2026-01-09 10:12:36.564,0.12,99.88,Unhealthy
539,2026-01-09 10:12:36.613,0.13,99.87,Unhealthy
540,2026-01-09 10:12:36.661,0.12,99.88,Unhealthy
541,2026-01-09 10:12:36.708,0.09,99.91,Unhealthy
542,2026-01-09 10:12:36.747,0.08,99.92,Unhealthy
543,2026-01-09 10:12:36.786,0.05,99.95,Unhealthy
544,2026-01-09 10:12:36.835,0.06,99.94,Unhealthy
545,2026-01-09 10:12:36.875,0.06,99.94,Unhealthy
546,2026-01-09 10:12:36.917,0.06,99.94,Unhealthy
547,2026-01-09 10:12:36.965,0.08,99.92,Unhealthy
548,2026-01-09 10:12:37.012,0.06,99.94,Unhealthy
549,2026-01-09 10:12:37.058,0.06,99.94,Unhealthy
550,2026-01-09 10:12:37.098,0.06,99.94,Unhealthy
551,2026-01-09 10:12:37.140,0.06,99.94,Unhealthy
552,2026-01-09 10:12:37.180,0.06,99.94,Unhealthy
553,2026-01-09 10:12:37.225,0.05,99.95,Unhealthy
554,2026-01-09 10:12:37.276,0.06,99.94,Unhealthy
555,2026-01-09 10:12:37.323,0.06,99.94,Unhealthy
556,2026-01-09 10:12:37.368,0.07,99.93,Unhealthy
557,2026-01-09 10:12:37.408,0.07,99.93,Unhealthy
558,2026-01-09 10:12:37.449,0.05,99.95,Unhealthy
559,2026-01-09 10:12:37.491,0.05,99.95,Unhealthy
560,2026-01-09 10:12:37.534,0.05,99.95,Unhealthy
561,2026-01-09 10:12:37.584,0.06,99.94,Unhealthy
562,2026-01-09 10:12:37.632,0.05,99.95,Unhealthy
563,2026-01-09 10:12:37.671,0.05,99.95,Unhealthy
564,2026-01-09 10:12:37.713,0.04,99.96,Unhealthy
565,2026-01-09 10:12:37.757,0.04,99.96,Unhealthy
566,2026-01-09 10:12:37.800,0.07,99.93,Unhealthy
567,2026-01-09 10:12:37.843,0.08,99.92,Unhealthy
568,2026-01-09 10:12:37.892,0.04,99.96,Unhealthy
569,2026-01-09 10:12:37.938,0.03,99.97,Unhealthy
570,2026-01-09 10:12:37.983,0.09,99.91,Unhealthy
571,2026-01-09 10:12:38.032,0.05,99.95,Unhealthy
572,2026-01-09 10:12:38.079,0.09,99.91,Unhealthy
573,2026-01-09 10:12:38.125,0.11,99.89,Unhealthy
574,2026-01-09 10:12:38.164,0.14,99.86,Unhealthy
575,2026-01-09 10:12:38.206,0.09,99.91,Unhealthy
576,2026-01-09 10:12:38.245,0.08,99.92,Unhealthy
577,2026-01-09 10:12:38.294,0.05,99.95,Unhealthy
578,2026-01-09 10:12:38.336,0.08,99.92,Unhealthy
579,2026-01-09 10:12:38.386,0.07,99.93,Unhealthy
580,2026-01-09 10:12:38.432,0.07,99.93,Unhealthy
581,2026-01-09 10:12:38.472,0.06,99.94,Unhealthy
582,2026-01-09 10:12:38.513,0.04,99.96,Unhealthy
583,2026-01-09 10:12:38.561,0.06,99.94,Unhealthy
584,2026-01-09 10:12:38.609,0.22,99.78,Unhealthy
585,2026-01-09 10:12:38.652,0.43,99.57,Unhealthy
586,2026-01-09 10:12:38.693,0.36,99.64,Unhealthy
587,2026-01-09 10:12:38.736,0.53,99.47,Unhealthy
588,2026-01-09 10:12:38.779,0.70,99.30,Unhealthy
589,2026-01-09 10:12:38.829,0.67,99.33,Unhealthy
590,2026-01-09 10:12:38.874,0.57,99.43,Unhealthy
591,2026-01-09 10:12:38.917,0.54,99.46,Unhealthy
592,2026-01-09 10:12:38.962,0.50,99.50,Unhealthy
593,2026-01-09 10:12:39.013,0.47,99.53,Unhealthy
594,2026-01-09 10:12:39.053,0.51,99.49,Unhealthy
595,2026-01-09 10:12:39.097,0.41,99.59,Unhealthy
596,2026-01-09 10:12:39.146,0.52,99.48,Unhealthy
597,2026-01-09 10:12:39.193,0.56,99.44,Unhealthy
598,2026-01-09 10:12:39.233,0.51,99.49,Unhealthy
599,2026-01-09 10:12:39.279,0.62,99.38,Unhealthy
600,2026-01-09 10:12:39.321,0.65,99.35,Unhealthy
601,2026-01-09 10:12:39.362,0.57,99.43,Unhealthy
602,2026-01-09 10:12:39.411,0.72,99.28,Unhealthy
603,2026-01-09 10:12:39.450,0.76,99.24,Unhealthy
604,2026-01-09 10:12:39.493,0.89,99.11,Unhealthy
605,2026-01-09 10:12:39.533,0.92,99.08,Unhealthy
606,2026-01-09 10:12:39.577,1.16,98.84,Unhealthy
607,2026-01-09 10:12:39.616,1.43,98.57,Unhealthy
608,2026-01-09 10:12:39.661,1.94,98.06,Unhealthy
609,2026-01-09 10:12:39.708,2.51,97.49,Unhealthy
610,2026-01-09 10:12:39.749,3.33,96.67,Unhealthy
611,2026-01-09 10:12:39.786,3.90,96.10,Unhealthy
612,2026-01-09 10:12:39.832,3.79,96.21,Unhealthy
613,2026-01-09 10:12:39.877,3.75,96.25,Unhealthy
614,2026-01-09 10:12:39.927,4.03,95.97,Unhealthy
615,2026-01-09 10:12:39.976,4.06,95.94,Unhealthy
616,2026-01-09 10:12:40.024,4.64,95.36,Unhealthy
617,2026-01-09 10:12:40.066,5.72,94.28,Unhealthy
618,2026-01-09 10:12:40.113,6.20,93.80,Unhealthy
619,2026-01-09 10:12:40.156,6.87,93.13,Unhealthy
620,2026-01-09 10:12:40.197,7.71,92.29,Unhealthy
621,2026-01-09 10:12:40.238,8.37,91.63,Unhealthy
622,2026-01-09 10:12:40.282,8.44,91.56,Unhealthy
623,2026-01-09 10:12:40.332,8.62,91.38,Unhealthy
624,2026-01-09 10:12:40.373,8.93,91.07,Unhealthy
625,2026-01-09 10:12:40.425,9.12,90.88,Unhealthy
626,2026-01-09 10:12:40.470,8.95,91.05,Unhealthy
627,2026-01-09 10:12:40.513,8.92,91.08,Unhealthy
628,2026-01-09 10:12:40.562,8.47,91.53,Unhealthy
629,2026-01-09 10:12:40.613,7.94,92.06,Unhealthy
630,2026-01-09 10:12:40.665,7.35,92.65,Unhealthy
631,2026-01-09 10:12:40.715,6.92,93.08,Unhealthy
632,2026-01-09 10:12:40.758,6.31,93.69,Unhealthy
633,2026-01-09 10:12:40.799,5.61,94.39,Unhealthy
634,2026-01-09 10:12:40.847,5.02,94.98,Unhealthy
635,2026-01-09 10:12:40.886,4.27,95.73,Unhealthy
636,2026-01-09 10:12:40.931,3.82,96.18,Unhealthy
637,2026-01-09 10:12:40.972,3.41,96.59,Unhealthy
638,2026-01-09 10:12:41.011,2.84,97.16,Unhealthy
639,2026-01-09 10:12:41.052,2.72,97.28,Unhealthy
640,2026-01-09 10:12:41.089,2.61,97.39,Unhealthy
641,2026-01-09 10:12:41.136,2.30,97.70,Unhealthy
642,2026-01-09 10:12:41.180,2.28,97.72,Unhealthy
643,2026-01-09 10:12:41.227,2.30,97.70,Unhealthy
644,2026-01-09 10:12:41.275,2.29,97.71,Unhealthy
645,2026-01-09 10:12:41.315,2.01,97.99,Unhealthy
646,2026-01-09 10:12:41.358,2.11,97.89,Unhealthy
647,2026-01-09 10:12:41.405,2.19,97.81,Unhealthy
648,2026-01-09 10:12:41.444,2.22,97.78,Unhealthy
649,2026-01-09 10:12:41.490,1.96,98.04,Unhealthy
650,2026-01-09 10:12:41.529,1.92,98.08,Unhealthy
651,2026-01-09 10:12:41.574,2.09,97.91,Unhealthy
652,2026-01-09 10:12:41.620,2.14,97.86,Unhealthy
653,2026-01-09 10:12:41.668,1.85,98.15,Unhealthy
654,2026-01-09 10:12:41.718,1.59,98.41,Unhealthy
655,2026-01-09 10:12:41.757,1.47,98.53,Unhealthy
656,2026-01-09 10:12:41.794,1.25,98.75,Unhealthy
657,2026-01-09 10:12:41.839,0.96,99.04,Unhealthy
658,2026-01-09 10:12:41.885,0.79,99.21,Unhealthy
659,2026-01-09 10:12:41.935,0.74,99.26,Unhealthy
660,2026-01-09 10:12:41.982,0.73,99.27,Unhealthy
661,2026-01-09 10:12:42.025,0.55,99.45,Unhealthy
662,2026-01-09 10:12:42.065,0.48,99.52,Unhealthy
663,2026-01-09 10:12:42.110,0.42,99.58,Unhealthy
664,2026-01-09 10:12:42.153,0.46,99.54,Unhealthy
665,2026-01-09 10:12:42.198,0.40,99.60,Unhealthy
666,2026-01-09 10:12:42.237,0.46,99.54,Unhealthy
667,2026-01-09 10:12:42.281,0.40,99.60,Unhealthy
668,2026-01-09 10:12:42.321,0.27,99.73,Unhealthy
669,2026-01-09 10:12:42.378,0.33,99.67,Unhealthy
670,2026-01-09 10:12:42.425,0.35,99.65,Unhealthy
671,2026-01-09 10:12:42.470,0.31,99.69,Unhealthy
672,2026-01-09 10:12:42.517,0.18,99.82,Unhealthy
673,2026-01-09 10:12:42.568,0.03,99.97,Unhealthy
674,2026-01-09 10:12:42.610,0.02,99.98,Unhealthy
675,2026-01-09 10:12:42.655,0.02,99.98,Unhealthy
676,2026-01-09 10:12:42.704,0.01,99.99,Unhealthy
677,2026-01-09 10:12:42.753,0.03,99.97,Unhealthy
678,2026-01-09 10:12:42.791,0.02,99.98,Unhealthy
679,2026-01-09 10:12:42.835,0.02,99.98,Unhealthy
680,2026-01-09 10:12:42.880,0.04,99.96,Unhealthy
681,2026-01-09 10:12:42.930,0.04,99.96,Unhealthy
682,2026-01-09 10:12:42.978,0.07,99.93,Unhealthy
683,2026-01-09 10:12:43.018,0.08,99.92,Unhealthy
684,2026-01-09 10:12:43.060,0.04,99.96,Unhealthy
685,2026-01-09 10:12:43.101,0.02,99.98,Unhealthy
686,2026-01-09 10:12:43.145,0.01,99.99,Unhealthy
687,2026-01-09 10:12:43.185,0.02,99.98,Unhealthy
688,2026-01-09 10:12:43.229,0.01,99.99,Unhealthy
689,2026-01-09 10:12:43.268,0.01,99.99,Unhealthy
690,2026-01-09 10:12:43.307,0.01,99.99,Unhealthy
691,2026-01-09 10:12:43.351,0.00,100.00,Unhealthy
692,2026-01-09 10:12:43.390,0.00,100.00,Unhealthy
693,2026-01-09 10:12:43.431,0.00,100.00,Unhealthy
694,2026-01-09 10:12:43.480,0.00,100.00,Unhealthy
695,2026-01-09 10:12:43.523,0.00,100.00,Unhealthy
696,2026-01-09 10:12:43.567,0.00,100.00,Unhealthy
697,2026-01-09 10:12:43.613,0.00,100.00,Unhealthy
698,2026-01-09 10:12:43.651,0.00,100.00,Unhealthy
699,2026-01-09 10:12:43.689,0.00,100.00,Unhealthy
700,2026-01-09 10:12:43.729,0.00,100.00,Unhealthy
701,2026-01-09 10:12:43.765,0.00,100.00,Unhealthy
702,2026-01-09 10:12:43.804,0.00,100.00,Unhealthy
703,2026-01-09 10:12:43.852,0.00,100.00,Unhealthy
704,2026-01-09 10:12:43.903,0.00,100.00,Unhealthy
705,2026-01-09 10:12:43.950,0.00,100.00,Unhealthy
706,2026-01-09 10:12:43.991,0.00,100.00,Unhealthy
707,2026-01-09 10:12:44.029,0.00,100.00,Unhealthy
708,2026-01-09 10:12:44.078,0.00,100.00,Unhealthy
709,2026-01-09 10:12:44.128,0.00,100.00,Unhealthy
710,2026-01-09 10:12:44.178,0.00,100.00,Unhealthy
711,2026-01-09 10:12:44.227,0.00,100.00,Unhealthy
712,2026-01-09 10:12:44.272,0.00,100.00,Unhealthy
713,2026-01-09 10:12:44.314,0.00,100.00,Unhealthy
714,2026-01-09 10:12:44.358,0.00,100.00,Unhealthy
715,2026-01-09 10:12:44.402,0.00,100.00,Unhealthy
716,2026-01-09 10:12:44.440,0.00,100.00,Unhealthy
717,2026-01-09 10:12:44.483,0.00,100.00,Unhealthy
718,2026-01-09 10:12:44.526,0.00,100.00,Unhealthy
719,2026-01-09 10:12:44.576,0.00,100.00,Unhealthy
720,2026-01-09 10:12:44.613,0.00,100.00,Unhealthy
721,2026-01-09 10:12:44.652,0.95,99.05,Unhealthy
722,2026-01-09 10:12:44.689,1.62,98.38,Unhealthy
723,2026-01-09 10:12:44.732,2.86,97.14,Unhealthy
724,2026-01-09 10:12:44.772,2.67,97.33,Unhealthy
725,2026-01-09 10:12:44.811,2.55,97.45,Unhealthy
726,2026-01-09 10:12:44.854,2.51,97.49,Unhealthy
727,2026-01-09 10:12:44.899,2.41,97.59,Unhealthy
728,2026-01-09 10:12:44.944,2.46,97.54,Unhealthy
729,2026-01-09 10:12:44.987,2.43,97.57,Unhealthy
730,2026-01-09 10:12:45.026,2.43,97.57,Unhealthy
731,2026-01-09 10:12:45.066,2.45,97.55,Unhealthy
732,2026-01-09 10:12:45.110,2.44,97.56,Unhealthy
733,2026-01-09 10:12:45.153,2.48,97.52,Unhealthy
734,2026-01-09 10:12:45.192,2.64,97.36,Unhealthy
735,2026-01-09 10:12:45.233,2.82,97.18,Unhealthy
736,2026-01-09 10:12:45.277,2.99,97.01,Unhealthy
737,2026-01-09 10:12:45.323,3.26,96.74,Unhealthy
738,2026-01-09 10:12:45.378,3.52,96.48,Unhealthy
739,2026-01-09 10:12:45.430,3.62,96.38,Unhealthy
740,2026-01-09 10:12:45.481,3.27,96.73,Unhealthy
741,2026-01-09 10:12:45.520,2.92,97.08,Unhealthy
742,2026-01-09 10:12:45.559,2.65,97.35,Unhealthy
743,2026-01-09 10:12:45.603,2.33,97.67,Unhealthy
744,2026-01-09 10:12:45.641,2.08,97.92,Unhealthy
745,2026-01-09 10:12:45.680,1.82,98.18,Unhealthy
746,2026-01-09 10:12:45.721,2.56,97.44,Unhealthy
747,2026-01-09 10:12:45.760,5.32,94.68,Unhealthy
748,2026-01-09 10:12:45.801,7.75,92.25,Unhealthy
749,2026-01-09 10:12:45.847,8.90,91.10,Unhealthy
750,2026-01-09 10:12:45.894,9.87,90.13,Unhealthy
751,2026-01-09 10:12:45.940,10.98,89.02,Unhealthy
752,2026-01-09 10:12:45.981,12.08,87.92,Unhealthy
753,2026-01-09 10:12:46.034,13.20,86.80,Unhealthy
754,2026-01-09 10:12:46.075,14.38,85.62,Unhealthy
755,2026-01-09 10:12:46.115,15.34,84.66,Unhealthy
756,2026-01-09 10:12:46.159,16.46,83.54,Unhealthy
757,2026-01-09 10:12:46.205,18.89,81.11,Unhealthy
758,2026-01-09 10:12:46.245,22.68,77.32,Unhealthy
759,2026-01-09 10:12:46.283,27.79,72.21,Unhealthy
760,2026-01-09 10:12:46.329,33.45,66.55,Unhealthy
761,2026-01-09 10:12:46.371,38.96,61.04,Unhealthy
762,2026-01-09 10:12:46.409,43.91,56.09,Moderate
763,2026-01-09 10:12:46.453,47.79,52.21,Moderate
764,2026-01-09 10:12:46.492,52.07,47.93,Moderate
765,2026-01-09 10:12:46.528,53.25,46.75,Moderate
766,2026-01-09 10:12:46.577,52.12,47.88,Moderate
767,2026-01-09 10:12:46.618,51.64,48.36,Moderate
768,2026-01-09 10:12:46.657,51.58,48.42,Moderate
769,2026-01-09 10:12:46.693,51.63,48.37,Moderate
770,2026-01-09 10:12:46.734,52.48,47.52,Moderate
771,2026-01-09 10:12:46.776,53.77,46.23,Moderate
772,2026-01-09 10:12:46.819,55.88,44.12,Moderate
773,2026-01-09 10:12:46.860,58.56,41.44,Moderate
774,2026-01-09 10:12:46.907,60.80,39.20,Healthy
775,2026-01-09 10:12:46.942,62.54,37.46,Healthy
776,2026-01-09 10:12:46.980,65.32,34.68,Healthy
777,2026-01-09 10:12:47.021,65.80,34.20,Healthy
778,2026-01-09 10:12:47.063,63.61,36.39,Healthy
779,2026-01-09 10:12:47.107,59.63,40.37,Moderate
780,2026-01-09 10:12:47.148,56.08,43.92,Moderate
781,2026-01-09 10:12:47.194,53.85,46.15,Moderate
782,2026-01-09 10:12:47.237,52.05,47.95,Moderate
783,2026-01-09 10:12:47.280,50.71,49.29,Moderate
784,2026-01-09 10:12:47.327,50.93,49.07,Moderate
785,2026-01-09 10:12:47.368,51.70,48.30,Moderate
786,2026-01-09 10:12:47.403,51.89,48.11,Moderate
787,2026-01-09 10:12:47.442,51.88,48.12,Moderate
788,2026-01-09 10:12:47.482,52.58,47.42,Moderate
789,2026-01-09 10:12:47.522,53.98,46.02,Moderate
790,2026-01-09 10:12:47.565,56.23,43.77,Moderate
791,2026-01-09 10:12:47.608,57.84,42.16,Moderate
792,2026-01-09 10:12:47.653,58.95,41.05,Moderate
793,2026-01-09 10:12:47.690,59.29,40.71,Moderate
794,2026-01-09 10:12:47.728,59.12,40.88,Moderate
795,2026-01-09 10:12:47.774,57.38,42.62,Moderate
796,2026-01-09 10:12:47.809,54.04,45.96,Moderate
797,2026-01-09 10:12:47.855,50.58,49.42,Moderate
798,2026-01-09 10:12:47.901,49.10,50.90,Moderate
799,2026-01-09 10:12:47.938,48.54,51.46,Moderate
800,2026-01-09 10:12:47.976,48.60,51.40,Moderate
801,2026-01-09 10:12:48.018,48.14,51.86,Moderate
802,2026-01-09 10:12:48.065,47.77,52.23,Moderate
803,2026-01-09 10:12:48.106,48.61,51.39,Moderate
804,2026-01-09 10:12:48.142,50.64,49.36,Moderate
805,2026-01-09 10:12:48.179,54.64,45.36,Moderate
806,2026-01-09 10:12:48.220,59.25,40.75,Moderate
807,2026-01-09 10:12:48.261,62.95,37.05,Healthy
808,2026-01-09 10:12:48.303,65.36,34.64,Healthy
809,2026-01-09 10:12:48.351,66.71,33.29,Healthy
810,2026-01-09 10:12:48.390,67.42,32.58,Healthy
811,2026-01-09 10:12:48.436,67.59,32.41,Healthy
812,2026-01-09 10:12:48.481,68.25,31.75,Healthy
813,2026-01-09 10:12:48.521,68.70,31.30,Healthy
814,2026-01-09 10:12:48.564,69.01,30.99,Healthy
815,2026-01-09 10:12:48.603,70.07,29.93,Healthy
816,2026-01-09 10:12:48.640,71.54,28.46,Healthy
817,2026-01-09 10:12:48.686,73.32,26.68,Healthy
818,2026-01-09 10:12:48.724,75.66,24.34,Healthy
819,2026-01-09 10:12:48.769,77.58,22.42,Healthy
820,2026-01-09 10:12:48.809,78.84,21.16,Healthy
821,2026-01-09 10:12:48.847,79.68,20.32,Healthy
822,2026-01-09 10:12:48.891,79.82,20.18,Healthy
823,2026-01-09 10:12:48.932,78.55,21.45,Healthy
824,2026-01-09 10:12:48.972,78.05,21.95,Healthy
825,2026-01-09 10:12:49.013,79.18,20.82,Healthy
826,2026-01-09 10:12:49.048,80.46,19.54,Healthy
827,2026-01-09 10:12:49.086,80.97,19.03,Healthy
828,2026-01-09 10:12:49.132,81.36,18.64,Healthy
829,2026-01-09 10:12:49.174,82.65,17.35,Healthy
830,2026-01-09 10:12:49.211,85.09,14.91,Healthy
831,2026-01-09 10:12:49.251,87.89,12.11,Healthy
832,2026-01-09 10:12:49.289,91.43,8.57,Healthy
833,2026-01-09 10:12:49.337,95.88,4.12,Healthy
834,2026-01-09 10:12:49.385,98.70,1.30,Healthy
835,2026-01-09 10:12:49.425,99.86,0.14,Healthy
836,2026-01-09 10:12:49.473,100.00,0.00,Healthy
837,2026-01-09 10:12:49.514,100.00,0.00,Healthy
838,2026-01-09 10:12:49.556,100.00,0.00,Healthy
839,2026-01-09 10:12:49.594,100.00,0.00,Healthy
840,2026-01-09 10:12:49.632,100.00,0.00,Healthy
841,2026-01-09 10:12:49.672,100.00,0.00,Healthy
842,2026-01-09 10:12:49.721,100.00,0.00,Healthy
843,2026-01-09 10:12:49.759,98.93,1.07,Healthy
844,2026-01-09 10:12:49.806,95.01,4.99,Healthy
845,2026-01-09 10:12:49.854,87.75,12.25,Healthy
846,2026-01-09 10:12:49.901,80.94,19.06,Healthy
847,2026-01-09 10:12:49.947,72.74,27.26,Healthy
848,2026-01-09 10:12:49.991,65.05,34.95,Healthy
849,2026-01-09 10:12:50.038,58.01,41.99,Moderate
850,2026-01-09 10:12:50.078,54.83,45.17,Moderate
851,2026-01-09 10:12:50.125,53.76,46.24,Moderate
852,2026-01-09 10:12:50.166,55.07,44.93,Moderate
853,2026-01-09 10:12:50.204,56.23,43.77,Moderate
854,2026-01-09 10:12:50.240,57.31,42.69,Moderate
855,2026-01-09 10:12:50.286,58.18,41.82,Moderate
856,2026-01-09 10:12:50.330,58.16,41.84,Moderate
857,2026-01-09 10:12:50.366,59.12,40.88,Moderate
858,2026-01-09 10:12:50.405,60.67,39.33,Healthy
859,2026-01-09 10:12:50.446,62.93,37.07,Healthy
860,2026-01-09 10:12:50.488,65.43,34.57,Healthy
861,2026-01-09 10:12:50.532,65.29,34.71,Healthy
862,2026-01-09 10:12:50.568,62.03,37.97,Healthy
863,2026-01-09 10:12:50.604,55.49,44.51,Moderate
864,2026-01-09 10:12:50.642,47.11,52.89,Moderate
865,2026-01-09 10:12:50.684,37.50,62.50,Unhealthy
866,2026-01-09 10:12:50.723,28.82,71.18,Unhealthy
867,2026-01-09 10:12:50.762,19.00,81.00,Unhealthy
868,2026-01-09 10:12:50.801,13.66,86.34,Unhealthy
869,2026-01-09 10:12:50.850,10.20,89.80,Unhealthy
870,2026-01-09 10:12:50.889,7.85,92.15,Unhealthy
871,2026-01-09 10:12:50.925,6.34,93.66,Unhealthy
872,2026-01-09 10:12:50.965,5.51,94.49,Unhealthy
873,2026-01-09 10:12:51.011,4.58,95.42,Unhealthy
874,2026-01-09 10:12:51.053,2.75,97.25,Unhealthy
875,2026-01-09 10:12:51.091,1.27,98.73,Unhealthy
876,2026-01-09 10:12:51.132,0.60,99.40,Unhealthy
